flight_number,scheduled_departure_date_local,company_id,scheduled_departure_station_code,scheduled_arrival_station_code,num_passengers,num_child,num_stroller_user,lap_child_count,num_special_req,total_num_bags,num_checked_bag,num_transfer_bag,num_hot_transfer_bags,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_country_code,arrival_country_code,delayed_departure_minutes,delayed_arrival_minutes,turnaround_buffer,turnaround_overrun,Is_International,Transfer_Bag_Ratio,Child_Bags_Index,Special_Req_Ratio,Work_Per_Minute,Pax_Per_Minute,Buffer_Ratio,Workload_Index,departure_hour,Time_of_Day,difficulty_operational
2494,2025-08-05,UA,ORD,MCI,123,7,3,0,1,97.0,12.0,85.0,0.0,2025-08-05 20:05:00+00:00,2025-08-05 21:43:00+00:00,2025-08-05 20:14:00+00:00,2025-08-05 22:01:00+00:00,179.0,B737-900,Mainline,130.0,132.0,119.0,US,US,9.0,18.0,11.0,2.0,0,0.8762886597938144,0,0.008130081300813009,0.7461538461538462,0.9461538461538461,0.08461538461538462,1.6923076923076923,20,Evening (17:00 - 20:59),Medium
2494,2025-08-06,UA,ORD,MCI,129,6,1,2,2,150.0,26.0,119.0,5.0,2025-08-06 19:53:00+00:00,2025-08-06 21:31:00+00:00,2025-08-06 22:49:00+00:00,2025-08-07 00:13:00+00:00,179.0,B737-900,Mainline,73.0,104.0,56.0,US,US,176.0,162.0,17.0,31.0,0,0.7933333333333333,12,0.015503875968992248,2.0547945205479454,1.7671232876712328,0.2328767123287671,3.8219178082191783,19,Evening (17:00 - 20:59),HIGH
2494,2025-08-07,UA,ORD,MCI,150,4,0,1,4,126.0,26.0,98.0,2.0,2025-08-07 19:53:00+00:00,2025-08-07 21:31:00+00:00,2025-08-07 20:25:00+00:00,2025-08-07 22:03:00+00:00,179.0,B737-900,Mainline,83.0,99.0,56.0,US,US,32.0,32.0,27.0,16.0,0,0.7777777777777778,0,0.02666666666666667,1.5180722891566265,1.8072289156626506,0.3253012048192771,3.325301204819277,19,Evening (17:00 - 20:59),HIGH
2494,2025-08-08,UA,ORD,MCI,129,4,0,1,2,130.0,23.0,101.0,6.0,2025-08-08 19:53:00+00:00,2025-08-08 21:31:00+00:00,2025-08-08 20:19:00+00:00,2025-08-08 21:45:00+00:00,179.0,B737-900,Mainline,73.0,93.0,56.0,US,US,26.0,14.0,17.0,20.0,0,0.7769230769230769,0,0.015503875968992248,1.7808219178082192,1.7671232876712328,0.2328767123287671,3.547945205479452,19,Evening (17:00 - 20:59),HIGH
2494,2025-08-09,UA,ORD,MCI,105,7,0,1,0,182.0,11.0,171.0,0.0,2025-08-09 20:05:00+00:00,2025-08-09 21:43:00+00:00,2025-08-09 20:46:00+00:00,2025-08-09 22:34:00+00:00,179.0,B737-900,Mainline,935.0,209.0,62.0,US,US,41.0,51.0,873.0,-726.0,0,0.9395604395604396,0,0.0,0.1946524064171123,0.11229946524064172,0.9336898395721925,0.306951871657754,20,Evening (17:00 - 20:59),HIGH
2494,2025-08-10,UA,ORD,MCI,120,2,1,0,2,114.0,27.0,75.0,12.0,2025-08-10 19:48:00+00:00,2025-08-10 21:26:00+00:00,2025-08-10 20:02:00+00:00,2025-08-10 21:45:00+00:00,179.0,B737-900,Mainline,77.0,88.0,64.0,US,US,14.0,19.0,13.0,11.0,0,0.6578947368421053,0,0.016666666666666666,1.4805194805194806,1.5584415584415585,0.16883116883116883,3.038961038961039,19,Evening (17:00 - 20:59),Medium
2494,2025-08-11,UA,ORD,MCI,150,10,1,0,4,163.0,43.0,111.0,9.0,2025-08-11 19:53:00+00:00,2025-08-11 21:31:00+00:00,2025-08-11 20:03:00+00:00,2025-08-11 21:54:00+00:00,179.0,B737-900,Mainline,211.0,233.0,119.0,US,US,10.0,23.0,92.0,22.0,0,0.6809815950920245,0,0.02666666666666667,0.7725118483412322,0.7109004739336493,0.43601895734597157,1.4834123222748816,19,Evening (17:00 - 20:59),Medium
2494,2025-08-12,UA,ORD,MCI,93,2,0,0,1,104.0,20.0,79.0,5.0,2025-08-12 20:05:00+00:00,2025-08-12 21:43:00+00:00,2025-08-12 22:21:00+00:00,2025-08-13 00:01:00+00:00,179.0,B737-900,Mainline,130.0,143.0,119.0,US,US,136.0,138.0,11.0,13.0,0,0.7596153846153846,0,0.010752688172043012,0.8,0.7153846153846154,0.08461538461538462,1.5153846153846153,20,Evening (17:00 - 20:59),HIGH
2494,2025-08-13,UA,ORD,MCI,123,5,1,0,8,90.0,11.0,75.0,4.0,2025-08-13 19:53:00+00:00,2025-08-13 21:31:00+00:00,2025-08-13 20:09:00+00:00,2025-08-13 21:46:00+00:00,179.0,B737-900,Mainline,118.0,144.0,119.0,US,US,16.0,15.0,-1.0,26.0,0,0.8333333333333334,0,0.06504065040650407,0.7627118644067796,1.0423728813559323,-0.00847457627118644,1.805084745762712,19,Evening (17:00 - 20:59),Medium
2494,2025-08-14,UA,ORD,MCI,154,2,0,0,0,120.0,64.0,55.0,1.0,2025-08-14 19:53:00+00:00,2025-08-14 21:31:00+00:00,2025-08-14 20:20:00+00:00,2025-08-14 21:46:00+00:00,179.0,B737-900,Mainline,73.0,55.0,56.0,US,US,27.0,15.0,17.0,-18.0,0,0.4583333333333333,0,0.0,1.643835616438356,2.1095890410958904,0.2328767123287671,3.7534246575342465,19,Evening (17:00 - 20:59),HIGH
2494,2025-08-15,UA,ORD,MCI,113,3,0,0,2,102.0,10.0,90.0,2.0,2025-08-15 19:53:00+00:00,2025-08-15 21:31:00+00:00,2025-08-15 20:03:00+00:00,2025-08-15 21:39:00+00:00,179.0,B737-900,Mainline,73.0,50.0,56.0,US,US,10.0,8.0,17.0,-23.0,0,0.8823529411764706,0,0.017699115044247787,1.3972602739726028,1.547945205479452,0.2328767123287671,2.9452054794520546,19,Evening (17:00 - 20:59),Medium
2497,2025-08-01,UA,ORD,DTW,78,3,0,0,6,57.0,22.0,23.0,12.0,2025-08-01 19:35:00+00:00,2025-08-01 22:05:00+00:00,2025-08-01 20:19:00+00:00,2025-08-01 22:56:00+00:00,179.0,B737-900,Mainline,71.0,47.0,56.0,US,US,44.0,51.0,15.0,-24.0,0,0.40350877192982454,0,0.07692307692307693,0.8028169014084507,1.0985915492957747,0.2112676056338028,1.9014084507042253,19,Evening (17:00 - 20:59),HIGH
2497,2025-08-02,UA,ORD,DTW,54,6,0,2,2,42.0,3.0,29.0,10.0,2025-08-02 19:35:00+00:00,2025-08-02 22:05:00+00:00,2025-08-02 19:34:00+00:00,2025-08-02 21:48:00+00:00,126.0,A319-100,Mainline,70.0,92.0,43.0,US,US,-1.0,-17.0,27.0,22.0,0,0.6904761904761905,0,0.037037037037037035,0.6,0.7714285714285715,0.38571428571428573,1.3714285714285714,19,Evening (17:00 - 20:59),Low
2497,2025-08-03,UA,ORD,DTW,94,6,3,0,0,94.0,39.0,44.0,11.0,2025-08-03 19:35:00+00:00,2025-08-03 22:05:00+00:00,2025-08-03 20:16:00+00:00,2025-08-03 22:58:00+00:00,126.0,A319-100,Mainline,60.0,62.0,43.0,US,US,41.0,53.0,17.0,2.0,0,0.46808510638297873,0,0.0,1.5666666666666667,1.5666666666666667,0.2833333333333333,3.1333333333333333,19,Evening (17:00 - 20:59),HIGH
2497,2025-08-04,UA,ORD,DTW,99,1,0,0,2,64.0,20.0,34.0,10.0,2025-08-04 19:35:00+00:00,2025-08-04 22:05:00+00:00,2025-08-04 19:40:00+00:00,2025-08-04 21:54:00+00:00,126.0,A319-100,Mainline,60.0,89.0,43.0,US,US,5.0,-11.0,17.0,29.0,0,0.53125,0,0.020202020202020204,1.0666666666666667,1.65,0.2833333333333333,2.716666666666667,19,Evening (17:00 - 20:59),Medium
2497,2025-08-05,UA,ORD,DTW,64,3,1,1,2,44.0,9.0,32.0,3.0,2025-08-05 19:35:00+00:00,2025-08-05 22:05:00+00:00,2025-08-05 19:34:00+00:00,2025-08-05 21:52:00+00:00,126.0,A319-100,Mainline,80.0,66.0,51.0,US,US,-1.0,-13.0,29.0,-14.0,0,0.7272727272727273,3,0.03125,0.55,0.8,0.3625,1.35,19,Evening (17:00 - 20:59),Low
2497,2025-08-06,UA,ORD,DTW,79,3,0,0,2,29.0,2.0,24.0,3.0,2025-08-06 19:35:00+00:00,2025-08-06 22:05:00+00:00,2025-08-06 23:43:00+00:00,2025-08-07 01:56:00+00:00,126.0,A319-100,Mainline,60.0,45.0,43.0,US,US,248.0,231.0,17.0,-15.0,0,0.8275862068965517,0,0.02531645569620253,0.48333333333333334,1.3166666666666667,0.2833333333333333,1.8,19,Evening (17:00 - 20:59),HIGH
2497,2025-08-07,UA,ORD,DTW,90,5,1,1,3,51.0,19.0,25.0,7.0,2025-08-07 19:35:00+00:00,2025-08-07 22:05:00+00:00,2025-08-07 19:33:00+00:00,2025-08-07 21:54:00+00:00,126.0,A319-100,Mainline,60.0,54.0,43.0,US,US,-2.0,-11.0,17.0,-6.0,0,0.49019607843137253,5,0.03333333333333333,0.85,1.5,0.2833333333333333,2.35,19,Evening (17:00 - 20:59),Low
2497,2025-08-08,UA,ORD,DTW,50,2,1,0,1,23.0,4.0,16.0,3.0,2025-08-08 19:35:00+00:00,2025-08-08 22:05:00+00:00,2025-08-08 19:53:00+00:00,2025-08-08 22:20:00+00:00,179.0,B737-900,Mainline,67.0,55.0,56.0,US,US,18.0,15.0,11.0,-12.0,0,0.6956521739130435,0,0.02,0.34328358208955223,0.746268656716418,0.16417910447761194,1.0895522388059702,19,Evening (17:00 - 20:59),Medium
2497,2025-08-09,UA,ORD,DTW,54,10,2,0,2,78.0,6.0,70.0,2.0,2025-08-09 19:35:00+00:00,2025-08-09 22:05:00+00:00,2025-08-09 22:14:00+00:00,2025-08-10 00:18:00+00:00,150.0,A320-200,Mainline,714.0,827.0,46.0,US,US,159.0,133.0,668.0,113.0,0,0.8974358974358975,0,0.037037037037037035,0.1092436974789916,0.07563025210084033,0.9355742296918768,0.18487394957983194,19,Evening (17:00 - 20:59),HIGH
2497,2025-08-10,UA,ORD,DTW,79,1,0,0,1,42.0,9.0,29.0,4.0,2025-08-10 19:35:00+00:00,2025-08-10 22:05:00+00:00,2025-08-10 20:20:00+00:00,2025-08-10 22:59:00+00:00,126.0,A319-100,Mainline,145.0,167.0,51.0,US,US,45.0,54.0,94.0,22.0,0,0.6904761904761905,0,0.012658227848101266,0.2896551724137931,0.5448275862068965,0.6482758620689655,0.8344827586206897,19,Evening (17:00 - 20:59),HIGH
2497,2025-08-11,UA,ORD,DTW,103,6,0,1,0,68.0,4.0,61.0,3.0,2025-08-11 19:35:00+00:00,2025-08-11 22:05:00+00:00,2025-08-11 19:36:00+00:00,2025-08-11 22:01:00+00:00,126.0,A319-100,Mainline,80.0,57.0,51.0,US,US,1.0,-4.0,29.0,-23.0,0,0.8970588235294118,0,0.0,0.85,1.2875,0.3625,2.1375,19,Evening (17:00 - 20:59),Medium
2497,2025-08-12,UA,ORD,DTW,80,2,0,0,1,91.0,16.0,72.0,3.0,2025-08-12 19:35:00+00:00,2025-08-12 22:05:00+00:00,2025-08-12 23:53:00+00:00,2025-08-13 01:55:00+00:00,126.0,A319-100,Mainline,79.0,48.0,43.0,US,US,258.0,230.0,36.0,-31.0,0,0.7912087912087912,0,0.0125,1.1518987341772151,1.0126582278481013,0.45569620253164556,2.1645569620253164,19,Evening (17:00 - 20:59),HIGH
2497,2025-08-13,UA,ORD,DTW,100,5,1,0,1,64.0,25.0,33.0,6.0,2025-08-13 19:35:00+00:00,2025-08-13 22:05:00+00:00,2025-08-13 20:56:00+00:00,2025-08-13 23:20:00+00:00,126.0,A319-100,Mainline,259.0,45.0,43.0,US,US,81.0,75.0,216.0,-214.0,0,0.515625,0,0.01,0.2471042471042471,0.3861003861003861,0.833976833976834,0.6332046332046332,19,Evening (17:00 - 20:59),HIGH
2497,2025-08-14,UA,ORD,DTW,97,8,1,1,1,62.0,21.0,30.0,11.0,2025-08-14 19:35:00+00:00,2025-08-14 22:05:00+00:00,2025-08-14 19:56:00+00:00,2025-08-14 22:09:00+00:00,150.0,A320-200,Mainline,79.0,45.0,46.0,US,US,21.0,4.0,33.0,-34.0,0,0.4838709677419355,8,0.010309278350515464,0.7848101265822784,1.2278481012658229,0.4177215189873418,2.0126582278481013,19,Evening (17:00 - 20:59),HIGH
2609,2025-08-01,UA,ORD,SNA,95,5,1,1,1,93.0,68.0,21.0,4.0,2025-08-01 09:04:00+00:00,2025-08-01 11:38:00+00:00,2025-08-01 09:11:00+00:00,2025-08-01 11:33:00+00:00,126.0,B737-700,Mainline,87.0,96.0,43.0,US,US,7.0,-5.0,44.0,9.0,0,0.22580645161290322,5,0.010526315789473684,1.0689655172413792,1.0919540229885059,0.5057471264367817,2.160919540229885,9,Morning (06:00 - 10:59),Medium
2609,2025-08-02,UA,ORD,SNA,87,16,3,0,0,79.0,57.0,22.0,0.0,2025-08-02 09:04:00+00:00,2025-08-02 11:38:00+00:00,2025-08-02 08:58:00+00:00,2025-08-02 11:23:00+00:00,126.0,B737-700,Mainline,156.0,166.0,43.0,US,US,-6.0,-15.0,113.0,10.0,0,0.27848101265822783,0,0.0,0.5064102564102564,0.5576923076923077,0.7243589743589743,1.064102564102564,9,Morning (06:00 - 10:59),Low
2609,2025-08-03,UA,ORD,SNA,107,8,2,1,1,111.0,75.0,23.0,13.0,2025-08-03 09:04:00+00:00,2025-08-03 11:38:00+00:00,2025-08-03 08:58:00+00:00,2025-08-03 11:31:00+00:00,126.0,B737-700,Mainline,67.0,79.0,43.0,US,US,-6.0,-7.0,24.0,12.0,0,0.2072072072072072,16,0.009345794392523364,1.6567164179104477,1.5970149253731343,0.3582089552238806,3.253731343283582,9,Morning (06:00 - 10:59),Low
2609,2025-08-04,UA,ORD,SNA,112,2,1,0,0,81.0,68.0,10.0,3.0,2025-08-04 09:04:00+00:00,2025-08-04 11:38:00+00:00,2025-08-04 08:54:00+00:00,2025-08-04 11:18:00+00:00,126.0,B737-700,Mainline,87.0,88.0,43.0,US,US,-10.0,-20.0,44.0,1.0,0,0.12345679012345678,0,0.0,0.9310344827586207,1.2873563218390804,0.5057471264367817,2.218390804597701,9,Morning (06:00 - 10:59),Low
2609,2025-08-05,UA,ORD,SNA,99,7,2,1,0,79.0,70.0,9.0,0.0,2025-08-05 09:04:00+00:00,2025-08-05 11:38:00+00:00,2025-08-05 08:56:00+00:00,2025-08-05 11:38:00+00:00,126.0,B737-700,Mainline,89.0,91.0,43.0,US,US,-8.0,0.0,46.0,2.0,0,0.11392405063291139,14,0.0,0.8876404494382022,1.1123595505617978,0.5168539325842697,2.0,9,Morning (06:00 - 10:59),Low
2609,2025-08-06,UA,ORD,SNA,96,14,4,1,0,80.0,68.0,12.0,0.0,2025-08-06 09:04:00+00:00,2025-08-06 11:38:00+00:00,2025-08-06 09:03:00+00:00,2025-08-06 11:37:00+00:00,126.0,B737-700,Mainline,59.0,64.0,43.0,US,US,-1.0,-1.0,16.0,5.0,0,0.15,56,0.0,1.3559322033898304,1.6271186440677967,0.2711864406779661,2.983050847457627,9,Morning (06:00 - 10:59),Low
2609,2025-08-07,UA,ORD,SNA,102,15,6,4,1,75.0,49.0,26.0,0.0,2025-08-07 09:04:00+00:00,2025-08-07 11:38:00+00:00,2025-08-07 08:59:00+00:00,2025-08-07 11:43:00+00:00,126.0,B737-700,Mainline,59.0,69.0,43.0,US,US,-5.0,5.0,16.0,10.0,0,0.3466666666666667,360,0.00980392156862745,1.271186440677966,1.728813559322034,0.2711864406779661,3.0,9,Morning (06:00 - 10:59),Low
2609,2025-08-08,UA,ORD,SNA,99,12,3,2,0,92.0,70.0,19.0,3.0,2025-08-08 09:04:00+00:00,2025-08-08 11:38:00+00:00,2025-08-08 08:58:00+00:00,2025-08-08 11:40:00+00:00,126.0,B737-700,Mainline,59.0,79.0,43.0,US,US,-6.0,2.0,16.0,20.0,0,0.20652173913043478,72,0.0,1.5593220338983051,1.6779661016949152,0.2711864406779661,3.23728813559322,9,Morning (06:00 - 10:59),Low
2609,2025-08-09,UA,ORD,SNA,100,15,4,1,2,89.0,66.0,23.0,0.0,2025-08-09 09:04:00+00:00,2025-08-09 11:38:00+00:00,2025-08-09 09:08:00+00:00,2025-08-09 11:35:00+00:00,126.0,B737-700,Mainline,79.0,95.0,43.0,US,US,4.0,-3.0,36.0,16.0,0,0.25842696629213485,60,0.02,1.1265822784810127,1.2658227848101267,0.45569620253164556,2.392405063291139,9,Morning (06:00 - 10:59),Medium
2609,2025-08-10,UA,ORD,SNA,110,10,3,2,3,105.0,88.0,15.0,2.0,2025-08-10 09:04:00+00:00,2025-08-10 11:38:00+00:00,2025-08-10 09:06:00+00:00,2025-08-10 12:14:00+00:00,126.0,B737-700,Mainline,67.0,69.0,43.0,US,US,2.0,36.0,24.0,2.0,0,0.14285714285714285,60,0.02727272727272727,1.5671641791044777,1.6417910447761195,0.3582089552238806,3.208955223880597,9,Morning (06:00 - 10:59),Medium
2609,2025-08-11,UA,ORD,SNA,114,2,0,0,0,72.0,49.0,16.0,7.0,2025-08-11 09:04:00+00:00,2025-08-11 11:38:00+00:00,2025-08-11 08:59:00+00:00,2025-08-11 11:56:00+00:00,126.0,B737-700,Mainline,59.0,87.0,43.0,US,US,-5.0,18.0,16.0,28.0,0,0.2222222222222222,0,0.0,1.2203389830508475,1.9322033898305084,0.2711864406779661,3.152542372881356,9,Morning (06:00 - 10:59),Low
2609,2025-08-12,UA,ORD,SNA,97,9,2,0,3,107.0,85.0,19.0,3.0,2025-08-12 09:04:00+00:00,2025-08-12 11:38:00+00:00,2025-08-12 09:03:00+00:00,2025-08-12 11:10:00+00:00,126.0,B737-700,Mainline,83.0,93.0,43.0,US,US,-1.0,-28.0,40.0,10.0,0,0.17757009345794392,0,0.030927835051546393,1.2891566265060241,1.1686746987951808,0.4819277108433735,2.4578313253012047,9,Morning (06:00 - 10:59),Low
2609,2025-08-13,UA,ORD,SNA,102,5,1,0,3,99.0,58.0,39.0,2.0,2025-08-13 09:04:00+00:00,2025-08-13 11:38:00+00:00,2025-08-13 09:02:00+00:00,2025-08-13 11:14:00+00:00,126.0,B737-700,Mainline,59.0,68.0,43.0,US,US,-2.0,-24.0,16.0,9.0,0,0.3939393939393939,0,0.029411764705882353,1.6779661016949152,1.728813559322034,0.2711864406779661,3.406779661016949,9,Morning (06:00 - 10:59),Low
2609,2025-08-14,UA,ORD,SNA,89,7,2,1,1,93.0,67.0,23.0,3.0,2025-08-14 09:04:00+00:00,2025-08-14 11:38:00+00:00,2025-08-14 09:17:00+00:00,2025-08-14 11:50:00+00:00,126.0,B737-700,Mainline,59.0,69.0,43.0,US,US,13.0,12.0,16.0,10.0,0,0.24731182795698925,14,0.011235955056179775,1.576271186440678,1.5084745762711864,0.2711864406779661,3.0847457627118646,9,Morning (06:00 - 10:59),Medium
2609,2025-08-15,UA,ORD,SNA,102,5,0,1,4,96.0,71.0,20.0,5.0,2025-08-15 09:04:00+00:00,2025-08-15 11:38:00+00:00,2025-08-15 09:01:00+00:00,2025-08-15 11:21:00+00:00,126.0,B737-700,Mainline,89.0,78.0,43.0,US,US,-3.0,-17.0,46.0,-11.0,0,0.20833333333333334,0,0.0392156862745098,1.0786516853932584,1.146067415730337,0.5168539325842697,2.2247191011235956,9,Morning (06:00 - 10:59),Low
2616,2025-08-01,UA,ORD,PDX,121,16,3,1,1,103.0,48.0,48.0,7.0,2025-08-01 12:46:00+00:00,2025-08-01 15:14:00+00:00,2025-08-01 13:07:00+00:00,2025-08-01 15:16:00+00:00,166.0,B737-800,Mainline,43.0,58.0,51.0,US,US,21.0,2.0,-8.0,15.0,0,0.46601941747572817,48,0.008264462809917356,2.395348837209302,2.813953488372093,-0.18604651162790697,5.209302325581396,12,Afternoon (11:00 - 16:59),HIGH
2616,2025-08-03,UA,ORD,PDX,121,10,2,1,3,117.0,66.0,43.0,8.0,2025-08-03 12:46:00+00:00,2025-08-03 15:14:00+00:00,2025-08-03 12:43:00+00:00,2025-08-03 14:48:00+00:00,166.0,B737-800,Mainline,75.0,65.0,51.0,US,US,-3.0,-26.0,24.0,-10.0,0,0.36752136752136755,20,0.024793388429752067,1.56,1.6133333333333333,0.32,3.1733333333333333,12,Afternoon (11:00 - 16:59),Low
2616,2025-08-04,UA,ORD,PDX,135,6,3,1,3,130.0,55.0,50.0,25.0,2025-08-04 12:46:00+00:00,2025-08-04 15:14:00+00:00,2025-08-04 12:44:00+00:00,2025-08-04 14:50:00+00:00,166.0,B737-800,Mainline,43.0,62.0,51.0,US,US,-2.0,-24.0,-8.0,19.0,0,0.38461538461538464,18,0.022222222222222223,3.0232558139534884,3.13953488372093,-0.18604651162790697,6.162790697674419,12,Afternoon (11:00 - 16:59),Low
2616,2025-08-05,UA,ORD,PDX,129,9,3,2,6,116.0,54.0,33.0,29.0,2025-08-05 12:46:00+00:00,2025-08-05 15:14:00+00:00,2025-08-05 13:02:00+00:00,2025-08-05 15:32:00+00:00,166.0,B737-800,Mainline,15.0,55.0,51.0,US,US,16.0,18.0,-36.0,40.0,0,0.28448275862068967,54,0.046511627906976744,7.733333333333333,8.6,-2.4,16.333333333333332,12,Afternoon (11:00 - 16:59),Medium
2616,2025-08-06,UA,ORD,PDX,114,10,3,3,4,99.0,40.0,34.0,25.0,2025-08-06 12:46:00+00:00,2025-08-06 15:14:00+00:00,2025-08-06 13:10:00+00:00,2025-08-06 15:24:00+00:00,166.0,B737-800,Mainline,181.0,227.0,51.0,US,US,24.0,10.0,130.0,46.0,0,0.3434343434343434,90,0.03508771929824561,0.5469613259668509,0.6298342541436464,0.7182320441988951,1.1767955801104972,12,Afternoon (11:00 - 16:59),HIGH
2616,2025-08-07,UA,ORD,PDX,118,4,2,2,4,120.0,40.0,57.0,23.0,2025-08-07 12:46:00+00:00,2025-08-07 15:14:00+00:00,2025-08-07 12:52:00+00:00,2025-08-07 15:22:00+00:00,166.0,B737-800,Mainline,63.0,60.0,51.0,US,US,6.0,8.0,12.0,-3.0,0,0.475,16,0.03389830508474576,1.9047619047619047,1.873015873015873,0.19047619047619047,3.7777777777777777,12,Afternoon (11:00 - 16:59),Medium
2616,2025-08-08,UA,ORD,PDX,126,5,0,0,5,106.0,33.0,62.0,11.0,2025-08-08 12:46:00+00:00,2025-08-08 15:14:00+00:00,2025-08-08 12:43:00+00:00,2025-08-08 14:55:00+00:00,166.0,B737-800,Mainline,58.0,83.0,51.0,US,US,-3.0,-19.0,7.0,25.0,0,0.5849056603773585,0,0.03968253968253968,1.8275862068965518,2.1724137931034484,0.1206896551724138,4.0,12,Afternoon (11:00 - 16:59),Low
2616,2025-08-09,UA,ORD,PDX,118,22,6,0,3,119.0,35.0,44.0,40.0,2025-08-09 12:46:00+00:00,2025-08-09 15:14:00+00:00,2025-08-09 12:41:00+00:00,2025-08-09 14:58:00+00:00,166.0,B737-800,Mainline,67.0,94.0,51.0,US,US,-5.0,-16.0,16.0,27.0,0,0.3697478991596639,0,0.025423728813559324,1.7761194029850746,1.7611940298507462,0.23880597014925373,3.537313432835821,12,Afternoon (11:00 - 16:59),Low
2616,2025-08-10,UA,ORD,PDX,120,9,1,1,2,114.0,47.0,38.0,29.0,2025-08-10 12:46:00+00:00,2025-08-10 15:14:00+00:00,2025-08-10 13:09:00+00:00,2025-08-10 15:16:00+00:00,166.0,B737-800,Mainline,113.0,180.0,51.0,US,US,23.0,2.0,62.0,67.0,0,0.3333333333333333,9,0.016666666666666666,1.008849557522124,1.0619469026548674,0.5486725663716814,2.0707964601769913,12,Afternoon (11:00 - 16:59),HIGH
2616,2025-08-11,UA,ORD,PDX,131,9,4,1,3,102.0,47.0,29.0,26.0,2025-08-11 12:46:00+00:00,2025-08-11 15:14:00+00:00,2025-08-11 12:47:00+00:00,2025-08-11 14:59:00+00:00,166.0,B737-800,Mainline,57.0,86.0,51.0,US,US,1.0,-15.0,6.0,29.0,0,0.28431372549019607,36,0.022900763358778626,1.7894736842105263,2.2982456140350878,0.10526315789473684,4.087719298245614,12,Afternoon (11:00 - 16:59),Medium
2616,2025-08-12,UA,ORD,PDX,112,9,1,1,3,110.0,41.0,37.0,32.0,2025-08-12 12:46:00+00:00,2025-08-12 15:14:00+00:00,2025-08-12 12:44:00+00:00,2025-08-12 14:53:00+00:00,166.0,B737-800,Mainline,57.0,87.0,51.0,US,US,-2.0,-21.0,6.0,30.0,0,0.33636363636363636,9,0.026785714285714284,1.9298245614035088,1.9649122807017543,0.10526315789473684,3.8947368421052633,12,Afternoon (11:00 - 16:59),Low
2616,2025-08-13,UA,ORD,PDX,106,8,1,0,4,113.0,22.0,53.0,38.0,2025-08-13 12:46:00+00:00,2025-08-13 15:14:00+00:00,2025-08-13 12:48:00+00:00,2025-08-13 15:01:00+00:00,166.0,B737-800,Mainline,63.0,90.0,51.0,US,US,2.0,-13.0,12.0,27.0,0,0.4690265486725664,0,0.03773584905660377,1.7936507936507937,1.6825396825396826,0.19047619047619047,3.4761904761904763,12,Afternoon (11:00 - 16:59),Medium
2616,2025-08-15,UA,ORD,PDX,128,6,0,0,5,105.0,28.0,56.0,21.0,2025-08-15 12:46:00+00:00,2025-08-15 15:14:00+00:00,2025-08-15 13:51:00+00:00,2025-08-15 16:08:00+00:00,166.0,B737-800,Mainline,63.0,149.0,51.0,US,US,65.0,54.0,12.0,86.0,0,0.5333333333333333,0,0.0390625,1.6666666666666667,2.0317460317460316,0.19047619047619047,3.6984126984126986,12,Afternoon (11:00 - 16:59),HIGH
2618,2025-08-01,UA,ORD,STL,88,7,1,2,1,97.0,7.0,89.0,1.0,2025-08-01 14:23:00+00:00,2025-08-01 15:47:00+00:00,2025-08-01 14:27:00+00:00,2025-08-01 15:39:00+00:00,126.0,A319-100,Mainline,69.0,95.0,43.0,US,US,4.0,-8.0,26.0,26.0,0,0.9175257731958762,14,0.011363636363636364,1.4057971014492754,1.2753623188405796,0.37681159420289856,2.681159420289855,14,Afternoon (11:00 - 16:59),Medium
2618,2025-08-02,UA,ORD,STL,93,3,1,1,0,106.0,12.0,93.0,1.0,2025-08-02 14:23:00+00:00,2025-08-02 15:47:00+00:00,2025-08-02 14:24:00+00:00,2025-08-02 15:40:00+00:00,150.0,A320-200,Mainline,113.0,135.0,46.0,US,US,1.0,-7.0,67.0,22.0,0,0.8773584905660378,3,0.0,0.9380530973451328,0.8230088495575221,0.5929203539823009,1.761061946902655,14,Afternoon (11:00 - 16:59),Medium
2618,2025-08-03,UA,ORD,STL,110,4,1,0,2,94.0,8.0,85.0,1.0,2025-08-03 14:23:00+00:00,2025-08-03 15:47:00+00:00,2025-08-03 14:22:00+00:00,2025-08-03 15:36:00+00:00,150.0,A320-200,Mainline,77.0,90.0,46.0,US,US,-1.0,-11.0,31.0,13.0,0,0.9042553191489362,0,0.01818181818181818,1.2207792207792207,1.4285714285714286,0.4025974025974026,2.6493506493506493,14,Afternoon (11:00 - 16:59),Low
2618,2025-08-04,UA,ORD,STL,124,4,0,0,3,70.0,12.0,58.0,0.0,2025-08-04 14:23:00+00:00,2025-08-04 15:47:00+00:00,2025-08-04 14:19:00+00:00,2025-08-04 15:32:00+00:00,150.0,A320-200,Mainline,69.0,80.0,46.0,US,US,-4.0,-15.0,23.0,11.0,0,0.8285714285714286,0,0.024193548387096774,1.0144927536231885,1.7971014492753623,0.3333333333333333,2.8115942028985508,14,Afternoon (11:00 - 16:59),Low
